GROUPCODE	QQNUM	CAPTURE_TIME	IP	IPAREAID	CONTENT	_QUERY_MATCHTERMS	DotIP	Position
807677486	2798893027	20201002131649	737855821	430000	搜索畜生	807677486	43.250.201.77	中国湖南省长沙市
807677486	2798893027	20201002131719	737855821	430000	搜索中文	807677486	43.250.201.77	中国湖南省长沙市
807677486	2798893027	20201002132250	737855821	430000	搜索图书馆	807677486	43.250.201.77	中国湖南省长沙市
807677486	2798893027	20201002133222	737855821	430000	搜索妈妈的朋友	807677486	43.250.201.77	中国湖南省长沙市
807677486	2798893027	20201002133306	737855821	430000	搜索强奸	807677486	43.250.201.77	中国湖南省长沙市
807677486	2798893027	20201002133527	737855821	430000	搜索厨房	807677486	43.250.201.77	中国湖南省长沙市
807677486	2335549282	20200930103639	771529507	110000	搜索偷拍	807677486	45.252.155.35	中国辽宁省沈阳市
807677486	2335549282	20200930110256	771529507	110000	欧美	807677486	45.252.155.35	中国辽宁省沈阳市
807677486	2335549282	20201016111405	771529507	110000	偷拍	807677486	45.252.155.35	中国辽宁省沈阳市
807677486	2335549282	20201016111750	771529507	110000	搜偷拍	807677486	45.252.155.35	中国辽宁省沈阳市
807677486	1207986055	20200926205132	828245252	320000	6 92kA1	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205219	828245252	320000	网红不雅被流出？网红资源无处寻？最新网黄ta是谁？全新看片体验，全球最大网黄孵化平台，一切就在【汤头条】(百万资源在线看，日更新视频上万部)，填我邀请码【8rnH】请复制链接在浏览器中打开！https://tbr.tangbr.net/af/8rnH	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205302	828245252	320000	？	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205545	828245252	320000	刚刚链接朋友推的，影响各位了	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205605	828245252	320000	一切正常	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205634	828245252	320000	搜索鬼娘子	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205716	828245252	320000	6 92kA1a0700fee       0       0H9UuxTHxBTtdDTPz{CCD33DD1-BFE4-30F3-69AB-29C3E3CEAF04}.jpgA	807677486	49.94.5.4	中国江苏省盐城市
807677486	1207986055	20200926205752	828245252	320000	敬业	807677486	49.94.5.4	中国江苏省盐城市
807677486	2854196310	20200922125009	946757220	999999	@空白名 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200922135330	946757220	999999	@啵啵！ 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200922145045	946757220	999999	@宇羊羊 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200922220132	946757220	999999	@shnvcc 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200924000031	946757220	999999	@	807677486	56.110.94.100	美国
807677486	2854196310	20200924103806	946757220	999999	@未来可期 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200926165557	946757220	999999	@唯我独尊	807677486	56.110.94.100	美国
807677486	2854196310	20200926165904	946757220	999999	@无声者 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200926170713	946757220	999999	@吧唧一口小涵 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200926192500	946757220	999999	@她跟糖一样甜 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200926203149	946757220	999999	@。 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200926205732	946757220	999999	@	807677486	56.110.94.100	美国
807677486	2854196310	20200926213256	946757220	999999	@来玩吧 o  在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200926215458	946757220	999999	@　　 嗨~，我是Q群管家，可以发送入群欢迎和定时消息，暂时还不能和你对话哦。	807677486	56.110.94.100	美国
807677486	2854196310	20200926223805	946757220	999999	@自由如风 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200927134309	946757220	999999	@nn 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200927134310	946757220	999999	@kxhhh 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200927153243	946757220	999999	@哦哦 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200927162904	946757220	999999	@小手冰凉 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200927164032	946757220	999999	@( . ) 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200927201928	946757220	999999	@听风 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200928074450	946757220	999999	@可乐加冰 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20200930083311	946757220	999999	@	807677486	56.110.94.100	美国
807677486	2854196310	20200930083313	946757220	999999	@今 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20201002203053	946757220	999999	@Success 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20201002203056	946757220	999999	@Sister, you are so coquettish 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20201002203058	946757220	999999	@听风 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20201004150547	946757220	999999	@哈 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2854196310	20201007212559	946757220	999999	@淡写	807677486	56.110.94.100	美国
807677486	2854196310	20201010210246	946757220	999999	@	807677486	56.110.94.100	美国
807677486	2854196310	20201012190747	946757220	999999	@Ai Jingqi 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	56.110.94.100	美国
807677486	2717155303	20201014193654	974185726	520000	啊，这	807677486	58.16.228.254	中国贵州省毕节市
807677486	3038948832	20200924095720	976048253	430281	6 86eA1B8712e31479338bb8      50t4MqRjmWryXFceEK09CC430F3227908B47E87CB0F25B5593.jpgA	807677486	58.45.80.125	中国湖南省株洲市
807677486	3038948832	20200924095737	976048253	430281	执迷不悟	807677486	58.45.80.125	中国湖南省株洲市
807677486	2644278424	20201002220746	977218261	440111	@野猪该出门了 也在广州吗	807677486	58.63.42.213	中国广东省广州市白云区
807677486	2644278424	20201002221030	977218261	440111	好的妹妹	807677486	58.63.42.213	中国广东省广州市白云区
807677486	2644278424	20201002221046	977218261	440111	改天一起买可乐哈哈哈	807677486	58.63.42.213	中国广东省广州市白云区
807677486	2854196310	20200922123150	980180580	999999	@	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200922124123	980180580	999999	@	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200922124342	980180580	999999	@戏子多秋 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200922125132	980180580	999999	@空白名 嗨~，我是Q群管家，可以发送入群欢迎和定时消息，暂时还不能和你对话哦。	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200922142808	980180580	999999	@高函晨 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200922172658	980180580	999999	@星辰大海 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200922191908	980180580	999999	@success. 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200923084715	980180580	999999	@终忘. 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200923105224	980180580	999999	@风向决定发型d 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200926163206	980180580	999999	@	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200926215803	980180580	999999	@刘涛 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200927040749	980180580	999999	@地藏plus 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200927123610	980180580	999999	@石天宇	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200927202443	980180580	999999	@11111111 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200930083320	980180580	999999	@Away 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20200930180229	980180580	999999	@池鲤. 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201002121443	980180580	999999	@气泡味 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201002121446	980180580	999999	@emm 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201002203102	980180580	999999	@彤心结 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201002203102	980180580	999999	@彤心结 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201004150601	980180580	999999	@先生 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201004231844	980180580	999999	@回首过往时光匆匆 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201007212600	980180580	999999	@我们的生活 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	2854196310	20201009221446	980180580	999999	@Childish 在群内发送搜索（想看的名字）机器人会自动识别搜索。机器人反应时间为1~6秒，如果超出反应时间多问几次	807677486	58.108.94.100	澳大利亚Western AustraliaPerth
807677486	3175117164	20200930073841	989034726	341602	6 86eA1B99a113a865e38f6d      50Q7WcTMnFKIAjrSHKDD086E07DB9446391DFFF433EC8EFC0A.jpgA	807677486	58.243.120.230	中国安徽省亳州市
807677486	2644278424	20201006201943	1032596455	440111	6 86eA1Bacef717d79338d49      50Ez8guB4ADaWUt33kD3F188DC077E7AE79BFA175142910C68.jpgA	807677486	61.140.43.231	中国广东省广州市白云区
