GROUPID	USERID	APPID	CAPTURE_TIME	CLIENTIP	CONTENT	_QUERY_MATCHTERMS	IPAREAID	DotIP	Position
17955414970	263049032	wxid_38entx69qq7512	2.02009E+13	827185756	果冻搞定了	827185756	320102	49.77.218.92	中国江苏省南京市
17955414970	263049032	wxid_38entx69qq7512	2.02009E+13	827185756	@贝拉魔力Show招商号	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	864699860	maomao_418	2.02009E+13	827185756	哟 滴滴专场师傅嘛	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	我说20分钟内全到的	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	你们尽快好吗，现在开始算20分钟	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	我抽了两个	827185756	320102	49.77.218.92	中国江苏省南京市
18477119050	1122306613	wxid_ezaj9eis1zpm22	2.02009E+13	827185756	马阳这个月发票应该超额了，核对的时候注意一下哦	827185756	320102	49.77.218.92	中国江苏省南京市
18477119050	1122306613	wxid_ezaj9eis1zpm22	2.02009E+13	827185756	@云游仙子	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	864699860	maomao_418	2.02009E+13	827185756	小师傅什么都好就是脑袋不太好 你小心点	827185756	320102	49.77.218.92	中国江苏省南京市
18477119050	1122306613	wxid_ezaj9eis1zpm22	2.02009E+13	827185756	你有一个快递，我放仓库办公桌旁边了，明天记得去拿@云游仙子	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@筹备孔大白 收到，以经给包厢服务员交代了	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	卧槽	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	你们这骂人都有节奏	827185756	320102	49.77.218.92	中国江苏省南京市
17583921714	447816200	shenhaiyang003	2.02009E+13	827185756	m01	827185756	320102	49.77.218.92	中国江苏省南京市
17583921714	447816200	shenhaiyang003	2.02009E+13	827185756	接线	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	结束钱问我要，酒局中任何问题，群里说	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1275117780	maruofei521	2.02009E+13	827185756	截止10点三楼共7间房已开房6间预定1间	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	最远的先到了	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	我在包间门口	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	上来	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	宝贝们	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	截止10点三楼共20间房已开房17间预定1间空2间	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	@艳子🇨🇳 门口都是蜘蛛网哦	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@工程部水电丁伟 m01低音调高点	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@稳妥哥儿🔥 v05单已买小费1000两人微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	休息卡有吗？	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	273340135	kcc378975646	2.02009E+13	827185756	102送的小吃麻烦尽快 谢谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	处理他	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	2265187776	wxid_aheeymdq95fg12	2.02009E+13	827185756	羡慕	827185756	320102	49.77.218.92	中国江苏省南京市
22661352464	2265187776	wxid_aheeymdq95fg12	2.02009E+13	827185756	在想你	827185756	320102	49.77.218.92	中国江苏省南京市
22661352464	2265187776	wxid_aheeymdq95fg12	2.02009E+13	827185756	@一姐	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	去看录的视频嘛？	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@运营主管 顾苏飞 他搞不灵清的，说一下休息卡没拿就跑了	827185756	320102	49.77.218.92	中国江苏省南京市
17799669808	914973284	wxid_4hrpxngpg6yh22	2.02009E+13	827185756	珠温6	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	以后不用问，没休息卡的一律法办就可以了	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	175893735	w626871109	2.02009E+13	827185756	209安排打碟！	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@南京店MAGO前台18018094376 201定位人梁凤 客人在里面半个小时一直没有点单	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	报备M02订位人刘科江低消差2225	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	@🍑 补奶吗	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	来哎	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	好久没有见你了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3476536342	wxid_cvfco0a2azta22	2.02009E+13	827185756	@服务部李付宣17551023234 收到	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	今晚f店庆 没人喝点？	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	[Facepalm]	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	有没有人喝酒	827185756	320102	49.77.218.92	中国江苏省南京市
17583921714	447816200	shenhaiyang003	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23906584753	1642911520	xieliwei320132	2.02009E+13	827185756	这个网属实下头[汗]	827185756	320102	49.77.218.92	中国江苏省南京市
23906584753	1642911520	xieliwei320132	2.02009E+13	827185756	给我挡住了说是	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	v211客人不要服务员在包间里面  在门口随时提供服务 定时进包间整理卫生@Peter	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	不要当自己是女模，随意玩	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2729931734	wxid_jbigysij5r9h12	2.02009E+13	827185756	@出品主管  庄月明 215香槟王麻烦快点	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	我说你们都是车模的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	555名士换啤酒游总同意@Peter @李先扬17398254121	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2729931734	wxid_jbigysij5r9h12	2.02009E+13	827185756	哦哦到了	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	女的强奸男的不犯法	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	冲啊！	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	864699860	maomao_418	2.02009E+13	827185756	哈哈哈哈哈	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	864699860	maomao_418	2.02009E+13	827185756	他已经半瓶了	827185756	320102	49.77.218.92	中国江苏省南京市
7603567155	2719554083	wxid_80j970ce230422	2.02009E+13	827185756	有谁知道这张照片是在什么地点、什么情况下照的吗？	827185756	320102	49.77.218.92	中国江苏省南京市
19795713246	2418560760	shouji132219661411	2.02009E+13	827185756	@花炜博💎 v10	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	MAGO🎤➕🥢2，有兴趣的加我	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	没事，你们随意，保持笑容就行了，很轻松	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	@🍑 我给你买	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	报备215按照定位人郭皓月要求包房安排两个服务员@Peter @李先扬17398254121	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	那里	827185756	320102	49.77.218.92	中国江苏省南京市
20415296724	943150260	wanglian600	2.02009E+13	827185756	能搞气氛最好，玩玩塞子，唱唱歌	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	二楼暂时还有一人	827185756	320102	49.77.218.92	中国江苏省南京市
19795713246	2418560760	shouji132219661411	2.02009E+13	827185756	9	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@李先扬17398254121 一楼少4个	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@李先扬17398254121 收到	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2729931734	wxid_jbigysij5r9h12	2.02009E+13	827185756	@出品部 关荟扬 好滴嘿嘿😁	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	864699860	maomao_418	2.02009E+13	827185756	999主屏幕也黑的了……	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@运营主管 顾苏飞 调两个   v03	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1275117780	maruofei521	2.02009E+13	827185756	@猫猫 19951933331 收到	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	好的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	三楼够的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@Peter 收到  二楼己经安排一个去上房了。	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	三楼多两个安排二楼了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	厨房部口安排两个吧！   等5分钟就来了@运营主管 顾苏飞	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	1899024603	wxid_lu4xtb8tjhft21	2.02009E+13	827185756	人呢	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	1899024603	wxid_lu4xtb8tjhft21	2.02009E+13	827185756	加快速度了	827185756	320102	49.77.218.92	中国江苏省南京市
20313699796	1899024603	wxid_lu4xtb8tjhft21	2.02009E+13	827185756	摄影师就位了	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	/:bye/:bye/:bye	827185756	320102	49.77.218.92	中国江苏省南京市
19795713246	1130280984	wxid_y2mahdrvbs6212	2.02009E+13	827185756	谢谢兄弟们/:hug/:hug	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@运营主管 顾苏飞 是的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1683652120	sufei792541878	2.02009E+13	827185756	@Peter @李先扬17398254121 我先补一个过去	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	哈哈哈哈 骚不过这些女人	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	我们早呢	827185756	320102	49.77.218.92	中国江苏省南京市
7603567155	2719554083	wxid_80j970ce230422	2.02009E+13	827185756	@米斯特.YYdw 能否想起地点在哪里呀？	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	这是哪桌？	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	@嘉尔啊。	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	我并不是垂涎她的奶子	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	就是想看看是真的还是假的	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	[Facepalm][Facepalm][Facepalm]	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	920855680	huangdehualxh	2.02009E+13	827185756	什么时候	827185756	320102	49.77.218.92	中国江苏省南京市
19825206342	1899024603	wxid_lu4xtb8tjhft21	2.02009E+13	827185756	速度	827185756	320102	49.77.218.92	中国江苏省南京市
19825206342	1899024603	wxid_lu4xtb8tjhft21	2.02009E+13	827185756	摄影师就位了	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2729931734	wxid_jbigysij5r9h12	2.02009E+13	827185756	有至尊空出来麻烦说声	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@运营主管 顾苏飞 999蛋糕11:30出	827185756	320102	49.77.218.92	中国江苏省南京市
23906584753	176881080	jyl110	2.02009E+13	827185756	寂寞的男人	827185756	320102	49.77.218.92	中国江苏省南京市
23906584753	176881080	jyl110	2.02009E+13	827185756	@是个好人☺️	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@Peter 好的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	这个外围叫什么的	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	@嘉尔啊。	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	眼熟的一逼	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@Peter 203估计要跟游总报备酒水退掉 只卖开房套	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	三楼有个女客人在休息厅吃牛排，不想进包厢喝酒@Peter	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	就是外围！	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	我确定	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	/::)	827185756	320102	49.77.218.92	中国江苏省南京市
23906584753	1642911520	xieliwei320132	2.02009E+13	827185756	哈哈哈	827185756	320102	49.77.218.92	中国江苏省南京市
24611855927	419940000	hanshijieaiwangyux	2.02009E+13	827185756	不是外围 我他妈把🐔儿剁了	827185756	320102	49.77.218.92	中国江苏省南京市
23906584753	1642911520	xieliwei320132	2.02009E+13	827185756	@會發光的星星閃亮亮	827185756	320102	49.77.218.92	中国江苏省南京市
